@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {511_interviewer_train,108_subset_train}

@DATA
0.079892,0.038423,2.953126,0.164533,0.207061,0.357398,0.011104,0.082778,-23.569970,2.980463,-0.000619,-0.434426,-0.216419,0.334793,-0.062619,0.069816,-0.282767,-0.073695,0.023160,-0.009659,-0.046512,0.022040,0.003129,0.028253,0.014937,0.018330,0.009501,0.035692,0.007588,0.030544,0.019475,0.038644,0.002379,0.022856,0.038967,0.027861,0.323506,0.041002,0.041004,0.235572,0.006047,0.039677,0.937882,0.465339,0.633764,0.284648,0.316728,0.378369,0.228840,0.230830,0.236053,0.218475,0.219773,0.147669,0.249193,0.033521,0.002664,0.022293,0.011155,0.014183,0.011919,0.027316,0.010406,0.031608,0.014234,0.039095,0.002260,0.009118,108_subset_train
0.097893,0.012064,2.894491,0.182360,0.188937,0.859837,0.012324,0.162917,-25.281238,2.242031,-0.473059,-0.197729,-0.374211,0.325189,-0.375326,0.010917,-0.274523,-0.074417,-0.242768,-0.087735,-0.205814,0.030761,0.011609,0.023480,0.029737,0.021575,0.009179,0.012469,0.004281,0.019521,0.013519,0.018240,0.009118,0.021063,0.037569,0.013432,0.370093,0.049139,0.045104,0.372750,0.007194,0.085313,1.405220,0.625509,0.668303,0.623716,0.400583,0.344520,0.255558,0.270407,0.275620,0.296985,0.216148,0.248729,0.244727,0.025931,0.013622,0.019810,0.034154,0.021874,0.006591,0.010666,0.004249,0.026574,0.014852,0.019453,0.010825,0.009884,108_subset_train
0.090546,0.016151,3.016243,0.194468,0.202680,0.749111,0.010842,0.173804,-25.398586,2.267228,-0.433825,-0.622302,-0.629301,0.102294,-0.174039,0.055519,-0.169173,-0.064701,-0.236309,-0.211407,-0.220440,0.049038,0.010651,0.028277,0.012529,0.011735,0.017839,0.012229,0.002153,0.010013,0.009883,0.010417,0.019662,0.020741,0.028172,0.019894,0.254632,0.046188,0.029838,0.460702,0.007167,0.135296,1.478591,0.614347,0.594887,0.389462,0.321548,0.515797,0.419618,0.248042,0.290190,0.208057,0.241472,0.212812,0.250260,0.042254,0.012582,0.021985,0.012886,0.013101,0.020738,0.012695,0.002169,0.011025,0.014305,0.008452,0.020706,0.010299,108_subset_train
0.079613,0.038423,2.953141,0.164555,0.207097,0.357409,0.011103,0.082778,-23.570007,2.980500,-0.000579,-0.434428,-0.216374,0.334730,-0.062660,0.069971,-0.282955,-0.073582,0.023161,-0.009631,-0.046531,0.022039,0.003129,0.028254,0.014935,0.018330,0.009501,0.035693,0.007588,0.030545,0.019476,0.038644,0.002379,0.022857,0.039098,0.027860,0.323479,0.040992,0.040982,0.235579,0.006047,0.039677,0.937913,0.465266,0.633636,0.284811,0.316796,0.378339,0.228770,0.230899,0.236087,0.218556,0.219781,0.147727,0.249087,0.033521,0.002665,0.022294,0.011154,0.014184,0.011920,0.027317,0.010406,0.031610,0.014235,0.039094,0.002260,0.009118,108_subset_train
0.061952,0.031482,2.863160,0.127969,0.163019,0.352726,0.009304,0.080417,-24.186183,3.374177,-0.737796,-0.507004,-0.315194,0.101803,-0.042220,-0.008011,0.007228,0.075290,-0.128463,-0.128029,0.057378,0.014990,0.007237,0.028660,0.027142,0.011611,0.007452,0.020133,0.004289,0.036290,0.009456,0.018880,0.006496,0.015024,0.006493,0.029137,0.420196,0.018756,0.036384,0.101607,0.005253,0.012535,1.486765,0.439478,0.814565,0.298983,0.406606,0.316354,0.108983,0.181915,0.248548,0.207248,0.204241,0.151448,0.239804,0.010811,0.005030,0.018514,0.016218,0.006313,0.006390,0.012376,0.005044,0.023685,0.003975,0.011233,0.004603,0.003247,108_subset_train
0.138854,0.011397,2.875103,0.213336,0.191858,0.947342,0.008506,0.228750,-25.126296,2.167252,-0.407324,-0.465837,-0.104896,0.181066,-0.160253,0.049981,-0.410783,0.110398,-0.171521,-0.073971,-0.047342,0.017559,0.005421,0.016680,0.015980,0.020173,0.014225,0.029794,0.005376,0.015811,0.020278,0.015474,0.005415,0.015700,0.097784,0.010833,0.286969,0.102504,0.059011,0.560855,0.004755,0.202176,1.479106,0.866107,1.153850,0.582240,0.481392,0.419357,0.322605,0.244563,0.367625,0.255133,0.165622,0.154344,0.189490,0.018248,0.005643,0.019918,0.016376,0.023183,0.016196,0.030027,0.007378,0.014310,0.019838,0.010186,0.004451,0.008321,108_subset_train
0.091208,0.039824,3.026725,0.155446,0.169188,0.864478,0.014961,0.143437,-23.672479,2.455967,-1.477906,0.494963,-0.440786,-0.350835,-0.046128,-0.087578,-0.178456,-0.158875,-0.142620,-0.626542,-0.461985,0.071440,0.020553,0.040387,0.014886,0.003376,0.002626,0.026079,0.007663,0.009561,0.002211,0.003395,0.016930,0.028823,0.038760,0.019875,0.670293,0.022232,0.017893,0.344641,0.009050,0.033749,0.869170,0.452081,0.359274,0.320149,0.145730,0.163585,0.180652,0.206174,0.173169,0.247929,0.316179,0.275246,0.192757,0.054870,0.030039,0.028860,0.014814,0.003705,0.002844,0.034587,0.009898,0.015188,0.002225,0.001812,0.027433,0.011744,108_subset_train
0.069942,0.002520,2.978177,0.154199,0.183184,0.513067,0.010961,0.102264,-27.553189,2.797339,-0.360648,-0.318492,-0.468577,0.109666,-0.183009,0.049305,-0.187723,-0.177002,-0.158024,-0.112918,-0.161748,0.045997,0.010766,0.037367,0.014341,0.019260,0.013814,0.026940,0.003434,0.014555,0.010365,0.023273,0.006425,0.023566,0.034452,0.002416,0.426806,0.043156,0.024842,0.411356,0.005407,0.069107,1.829233,0.579426,0.563597,0.229006,0.439658,0.287037,0.300238,0.262458,0.223491,0.201688,0.234036,0.204524,0.170934,0.044805,0.011162,0.029471,0.012450,0.013873,0.016025,0.024816,0.003663,0.015127,0.009205,0.027466,0.005976,0.011476,108_subset_train
0.128833,0.012043,3.023260,0.199491,0.179813,1.245238,0.007050,0.254750,-24.118743,1.860615,-0.137921,-0.446141,-0.310030,0.582746,-0.310728,0.114823,-0.333601,-0.116721,-0.178520,0.047800,-0.205686,0.011438,0.007780,0.024075,0.020579,0.023394,0.013790,0.027927,0.005793,0.009628,0.011279,0.011721,0.004715,0.014051,0.063818,0.012464,0.181936,0.070534,0.043004,0.609775,0.003888,0.146530,0.864966,0.671279,0.494667,0.543365,0.480463,0.329535,0.313476,0.293729,0.225017,0.200031,0.208933,0.149803,0.236363,0.008951,0.011710,0.014745,0.017829,0.018849,0.008072,0.020042,0.005865,0.008175,0.010361,0.009253,0.004278,0.005784,108_subset_train
0.094699,0.006544,3.062284,0.181346,0.202479,0.565694,0.012734,0.145357,-27.218647,2.810054,-0.453470,-0.145106,-0.416916,0.187114,-0.044885,0.101355,-0.104643,-0.204214,-0.334013,-0.284340,-0.251912,0.072739,0.004800,0.038301,0.017369,0.010570,0.015751,0.008569,0.001452,0.002827,0.014446,0.027279,0.008764,0.029989,0.067066,0.008480,0.349851,0.079212,0.046717,0.520657,0.009346,0.171241,1.773680,0.678402,0.584941,0.424558,0.361607,0.362556,0.239099,0.197479,0.249654,0.204187,0.351837,0.200198,0.237131,0.065424,0.004126,0.033398,0.025271,0.011472,0.022580,0.006522,0.002042,0.002516,0.016649,0.017474,0.014495,0.014437,108_subset_train
0.083855,0.012504,2.437655,0.173701,0.182623,0.773207,0.008326,0.142083,-24.905896,2.206585,-0.643195,-0.444165,-0.689651,0.057528,0.109368,0.052146,-0.112684,-0.228408,-0.257089,-0.103675,0.044724,0.008273,0.012604,0.035504,0.012382,0.025010,0.013051,0.010431,0.004743,0.007505,0.008726,0.010150,0.005208,0.011060,0.022574,0.010166,0.810553,0.047736,0.037874,0.569607,0.008202,0.081795,1.747989,0.621834,0.374682,0.595486,0.576531,0.212385,0.313676,0.154907,0.235151,0.308722,0.236509,0.181774,0.114010,0.004162,0.007612,0.016891,0.006857,0.009819,0.003862,0.006800,0.006517,0.006278,0.005104,0.010760,0.003205,0.003452,108_subset_train
0.108651,0.028337,2.846876,0.216286,0.187593,0.944432,0.012960,0.220937,-24.841668,2.036928,-0.387122,-0.322395,-0.546684,0.455317,-0.070308,-0.062760,-0.083371,-0.240637,-0.219118,-0.025540,-0.343362,0.054583,0.006906,0.013938,0.006133,0.008979,0.052027,0.012465,0.002277,0.006754,0.005144,0.016332,0.008416,0.024090,0.071159,0.024713,0.756627,0.131735,0.045594,0.717946,0.010650,0.221726,2.643207,0.908330,0.661520,0.305601,0.360711,0.389108,0.389975,0.265324,0.301829,0.201100,0.207677,0.197625,0.348215,0.041116,0.011015,0.012158,0.007919,0.010547,0.062382,0.014964,0.001738,0.011168,0.004801,0.015701,0.007393,0.015282,108_subset_train
0.104506,0.051732,3.186377,0.201510,0.198140,1.046733,0.010248,0.170000,-23.197678,1.752836,-1.159363,0.336437,-0.185252,0.232586,0.284519,-0.277655,-0.158911,-0.279624,0.005800,-0.501444,0.017589,0.056919,0.006406,0.005238,0.001818,0.008459,0.042053,0.003205,0.001622,0.006244,0.006572,0.040536,0.006623,0.023054,0.023887,0.035945,0.182152,0.014521,0.016285,0.187079,0.008989,0.005590,1.246766,0.291128,0.679555,0.147200,0.172247,0.266616,0.227608,0.139293,0.251743,0.125127,0.207905,0.164652,0.127451,0.023899,0.011576,0.002884,0.000989,0.008791,0.039391,0.001569,0.001322,0.006623,0.003664,0.031458,0.008063,0.008844,108_subset_train
0.078385,0.023277,3.061424,0.183590,0.197862,0.562907,0.012614,0.114217,-25.408715,2.332173,-0.169007,-0.301103,-0.696960,0.195850,0.032539,0.035936,-0.267171,-0.184351,-0.265766,-0.267367,-0.446671,0.092565,0.014464,0.031816,0.007655,0.008255,0.019770,0.008433,0.005171,0.002803,0.008498,0.020752,0.014362,0.035605,0.033777,0.024400,0.277167,0.048992,0.036492,0.342450,0.007861,0.079953,1.741973,0.561424,0.755476,0.459677,0.421445,0.455874,0.359089,0.304280,0.242025,0.222653,0.255369,0.259050,0.302901,0.070089,0.023997,0.035626,0.009559,0.010921,0.028975,0.008841,0.008748,0.003069,0.012175,0.020206,0.018631,0.014591,108_subset_train
0.123190,0.029185,3.160406,0.236020,0.239779,0.624201,0.010741,0.237679,-25.363276,2.765602,0.025579,-0.746451,-0.455196,0.137383,-0.021499,0.286929,-0.273432,-0.186000,-0.118899,0.013859,-0.230141,0.055647,0.005146,0.022781,0.005851,0.020598,0.013680,0.011382,0.000924,0.005339,0.017127,0.028217,0.005922,0.022846,0.116972,0.035883,0.141090,0.121734,0.073293,0.493026,0.006584,0.299071,2.618861,0.621871,0.531226,0.434003,0.349473,0.288538,0.181962,0.226206,0.258267,0.253642,0.234440,0.198595,0.209305,0.061216,0.005164,0.021120,0.005234,0.023469,0.010108,0.010181,0.000852,0.004746,0.016645,0.030759,0.010862,0.013794,108_subset_train
0.083229,0.059557,3.095648,0.177247,0.197808,0.703753,0.008221,0.129688,-22.504249,2.415993,-0.518603,0.025726,-0.047989,0.189600,-0.054911,-0.089793,-0.327193,0.068819,-0.316794,-0.007316,-0.222326,0.017296,0.002187,0.020179,0.019763,0.016245,0.004568,0.011672,0.009064,0.008496,0.019413,0.084976,0.002697,0.026734,0.032342,0.045784,0.159184,0.033445,0.035097,0.312262,0.004181,0.061077,1.116647,0.578149,0.351418,0.157502,0.458587,0.389294,0.354782,0.272626,0.101634,0.173743,0.226516,0.182971,0.218011,0.017047,0.001228,0.020162,0.021889,0.008122,0.003964,0.008968,0.011069,0.007528,0.008557,0.054997,0.003121,0.010725,108_subset_train
0.089324,0.018864,3.024318,0.176538,0.189312,0.644078,0.012816,0.135665,-25.249168,2.509693,-0.307739,-0.335882,-0.438911,0.257670,-0.107966,0.036852,-0.348650,-0.138457,-0.098578,-0.152207,-0.193096,0.028710,0.007027,0.027220,0.022384,0.023526,0.013086,0.013372,0.007656,0.015386,0.018310,0.029308,0.004325,0.023811,0.045770,0.024575,0.255588,0.057050,0.038621,0.467871,0.008181,0.119142,1.615106,0.717069,0.700143,0.430650,0.435319,0.452686,0.308014,0.291568,0.300623,0.264116,0.171967,0.258309,0.225611,0.027506,0.008935,0.027951,0.023838,0.025903,0.016480,0.015397,0.013032,0.017900,0.020019,0.026611,0.006421,0.010896,108_subset_train
0.066312,0.012239,2.926521,0.156255,0.185504,0.477421,0.011795,0.103194,-25.686547,2.713972,-0.102070,-0.307657,-0.459076,0.096129,-0.210806,-0.105431,-0.371297,-0.389024,-0.187471,-0.268325,-0.268161,0.040632,0.009771,0.032862,0.022308,0.027066,0.024141,0.011679,0.003900,0.010717,0.009355,0.038538,0.002472,0.027731,0.027061,0.014527,0.279666,0.036085,0.027522,0.383355,0.006257,0.073988,1.266401,0.604648,0.878159,0.355380,0.328615,0.391006,0.410291,0.232187,0.319276,0.194743,0.229114,0.183986,0.245243,0.043387,0.012019,0.029626,0.024570,0.030507,0.024864,0.010671,0.005973,0.009304,0.010216,0.049330,0.001976,0.011929,108_subset_train
0.112462,0.026143,2.962036,0.183812,0.181813,0.803346,0.011895,0.196690,-24.798856,2.546275,-0.346662,-0.369247,-0.609060,0.477851,-0.251720,0.039813,-0.104065,-0.040794,-0.209150,-0.124973,-0.354092,0.050264,0.009598,0.023481,0.013898,0.015773,0.005376,0.011234,0.006272,0.015413,0.018267,0.023448,0.007478,0.023058,0.079048,0.020771,0.278708,0.092211,0.051107,0.684355,0.006018,0.190569,1.594809,0.882206,0.752631,0.536502,0.478728,0.433138,0.336318,0.337331,0.239747,0.215315,0.254597,0.265775,0.262835,0.043051,0.011048,0.019259,0.013759,0.017059,0.004833,0.010998,0.008421,0.014495,0.021082,0.023416,0.006874,0.011023,108_subset_train
0.096370,0.036811,2.824977,0.175465,0.174662,0.653681,0.004547,0.164583,-22.982214,2.248259,-0.183182,-0.773424,-1.244249,0.686488,-0.180311,0.147537,-0.436136,-0.531393,-0.389256,-0.021960,-0.045269,0.014989,0.014938,0.029799,0.016999,0.033859,0.044874,0.011017,0.001628,0.005377,0.002564,0.002478,0.002950,0.019003,0.039027,0.019158,0.262670,0.032448,0.019047,0.212873,0.002657,0.094378,0.692935,0.325552,0.632426,0.454958,0.336328,0.358911,0.282289,0.244711,0.276771,0.233714,0.110694,0.106268,0.157576,0.004401,0.016825,0.013664,0.010911,0.009914,0.047967,0.003921,0.000692,0.004026,0.000880,0.001400,0.002044,0.008397,108_subset_train
0.041927,0.075227,3.052226,0.132322,0.175562,0.254575,0.016585,0.056607,-23.502822,2.890427,0.477675,0.133763,-0.331500,0.255360,0.203423,-0.561543,0.225800,-0.138341,-0.102522,-0.160513,-0.130970,0.067959,0.002744,0.028629,0.008738,0.010852,0.006053,0.018397,0.000586,0.010000,0.028687,0.067031,0.001092,0.036481,0.012944,0.062658,0.293922,0.019857,0.026410,0.106121,0.011981,0.014565,1.487795,0.242808,0.286040,0.188443,0.249193,0.192344,0.247300,0.361486,0.148657,0.239626,0.195528,0.133752,0.161770,0.085858,0.004391,0.034727,0.010111,0.011413,0.007385,0.022617,0.000805,0.008755,0.020377,0.059278,0.000770,0.017010,108_subset_train
0.052566,0.058684,2.880345,0.117197,0.166505,0.134404,0.008354,0.062500,-23.347560,3.712870,-0.121070,-0.587874,-1.004103,0.227645,-0.551307,0.164789,-0.459670,-0.623296,-0.107630,-0.234932,0.036557,0.024746,0.009434,0.058129,0.041975,0.017599,0.042663,0.021114,0.001172,0.009605,0.004272,0.003522,0.002532,0.024147,0.007244,0.019883,0.254572,0.011074,0.015726,0.032437,0.006296,0.004677,0.517032,0.165140,0.207388,0.013094,0.076128,0.208688,0.124016,0.138025,0.220611,0.087205,0.097484,0.129885,0.174390,0.021790,0.003846,0.030313,0.035218,0.006359,0.026348,0.015183,0.000990,0.004964,0.001709,0.001212,0.003454,0.006532,108_subset_train
0.069149,0.011721,2.996773,0.157584,0.188419,0.533581,0.009501,0.101458,-25.740425,2.576224,-0.289383,-0.346385,-0.392552,0.300827,-0.263546,0.159156,-0.227456,-0.143983,-0.234308,-0.170454,-0.254417,0.082033,0.002908,0.025630,0.008282,0.010917,0.026881,0.020053,0.002967,0.006519,0.008939,0.036201,0.010695,0.026986,0.028010,0.016693,0.293633,0.028270,0.033727,0.427696,0.006026,0.058980,1.984230,0.649886,0.480232,0.397929,0.332996,0.310770,0.329699,0.194055,0.220592,0.225668,0.239434,0.144826,0.169531,0.051878,0.003319,0.022334,0.007305,0.009641,0.017262,0.024890,0.004554,0.005592,0.006444,0.024927,0.014660,0.011730,108_subset_train
0.093398,0.009404,3.032087,0.170107,0.184486,0.729242,0.011993,0.141738,-25.618093,2.490527,-0.843696,-0.187879,-0.339983,0.223005,-0.106141,-0.145876,-0.093863,-0.031617,-0.074286,-0.048042,-0.158963,0.014671,0.004975,0.017965,0.019319,0.010699,0.007227,0.017426,0.011481,0.026560,0.016099,0.023063,0.007828,0.018605,0.048506,0.007861,0.288999,0.051197,0.033953,0.442584,0.005797,0.098462,1.300919,0.809181,0.682224,0.412249,0.405377,0.347945,0.283954,0.247285,0.250512,0.227315,0.242610,0.197917,0.193391,0.016908,0.006105,0.018367,0.018355,0.011079,0.008025,0.019510,0.018486,0.025698,0.012235,0.020438,0.010793,0.009485,108_subset_train
0.111859,0.037153,3.000108,0.239870,0.220599,0.906712,0.015734,0.236562,-24.918565,2.092026,-0.036393,-0.687318,-0.272493,0.002046,-0.458736,-0.145103,-0.505908,-0.492620,-0.350080,-0.061114,-0.105317,0.026179,0.006932,0.036858,0.041087,0.024392,0.032059,0.022161,0.002645,0.003304,0.003431,0.004854,0.005944,0.028045,0.018668,0.035195,0.338745,0.054844,0.041289,0.311428,0.007961,0.150737,2.351601,1.006834,0.738008,0.393790,0.281775,0.433804,0.292775,0.255997,0.539543,0.252205,0.426275,0.474829,0.361550,0.033249,0.008372,0.046896,0.062346,0.020484,0.046060,0.022425,0.002114,0.002942,0.003580,0.004673,0.009757,0.015637,108_subset_train
0.103379,0.017427,2.997855,0.181876,0.188671,0.989848,0.008946,0.164250,-24.158497,2.092406,-0.634140,-0.064719,-0.069852,0.235097,-0.339360,-0.123573,-0.058983,-0.189888,-0.261674,-0.101982,-0.314530,0.050951,0.007429,0.017980,0.011851,0.014135,0.011482,0.032943,0.006414,0.011450,0.015914,0.020621,0.006259,0.022494,0.051907,0.017008,0.311495,0.041627,0.039071,0.444632,0.005249,0.083446,1.464640,0.823566,0.509113,0.386264,0.702142,0.340168,0.309778,0.152949,0.337262,0.218443,0.263454,0.225903,0.288870,0.055283,0.006363,0.013658,0.011405,0.013024,0.011983,0.034096,0.008554,0.017619,0.018402,0.020505,0.006179,0.011858,108_subset_train
0.109512,0.026691,2.958363,0.162376,0.158101,0.964601,0.009058,0.189750,-23.408327,2.175930,-0.715200,-0.141744,-0.722000,0.449988,-0.729344,0.247933,-0.345590,-0.199284,-0.118577,-0.145122,-0.138916,0.045414,0.008653,0.034959,0.016789,0.009134,0.023003,0.017864,0.004539,0.013413,0.004810,0.011793,0.007492,0.016456,0.047057,0.020936,0.288332,0.034214,0.019183,0.470732,0.004610,0.078878,1.265192,0.686087,0.509105,0.381739,0.351184,0.291695,0.455448,0.298504,0.245854,0.227018,0.206496,0.129266,0.180780,0.032916,0.007461,0.011078,0.013781,0.007177,0.017457,0.011013,0.003237,0.009692,0.003277,0.009136,0.008566,0.006574,108_subset_train
0.118461,0.031411,3.056956,0.199507,0.194002,1.031733,0.009705,0.199750,-23.267966,1.836819,-0.146971,-0.300859,-0.071868,0.368821,-0.387794,0.008885,-0.134528,-0.069994,0.026233,-0.054353,-0.225368,0.024138,0.003566,0.015884,0.011554,0.008025,0.004660,0.010871,0.004434,0.022146,0.021081,0.045828,0.004345,0.021149,0.067416,0.025142,0.195974,0.054170,0.025357,0.453474,0.004262,0.123582,1.096886,0.631248,0.538538,0.356293,0.381078,0.329004,0.201009,0.301593,0.259424,0.133861,0.299744,0.209860,0.264022,0.029076,0.003393,0.016750,0.017772,0.006239,0.002927,0.007115,0.004435,0.025907,0.019184,0.036792,0.003458,0.009232,108_subset_train
0.082603,0.039375,3.097284,0.172830,0.197209,0.863831,0.006583,0.157500,-22.534130,2.311015,-0.764178,0.020885,-0.092052,0.211639,-0.181248,0.015036,-0.293468,0.045165,-0.305660,-0.243246,-0.052007,0.039573,0.002182,0.052157,0.037112,0.016217,0.004600,0.034486,0.006354,0.018045,0.006103,0.011002,0.005730,0.020839,0.022089,0.020343,0.118959,0.033397,0.027738,0.419905,0.005303,0.066591,1.866891,0.558130,0.288520,0.594343,0.460995,0.286792,0.185935,0.325070,0.150114,0.218356,0.266386,0.217150,0.080399,0.019073,0.002056,0.031840,0.028177,0.006406,0.002155,0.024324,0.003641,0.008855,0.005023,0.004922,0.002592,0.007516,108_subset_train
0.105173,0.015259,3.033250,0.197402,0.207949,0.649481,0.012666,0.181000,-25.928446,2.812980,-0.380106,-0.421880,-0.276157,0.215225,-0.061831,-0.117355,-0.018438,0.008772,-0.049120,0.003720,-0.096872,0.023244,0.005597,0.026876,0.009395,0.016252,0.007917,0.032808,0.009685,0.021574,0.024075,0.025894,0.003078,0.021394,0.069435,0.016751,0.266215,0.080937,0.040710,0.480052,0.007480,0.168910,1.574935,0.517811,0.732516,0.378313,0.327496,0.344575,0.223560,0.253551,0.206287,0.215274,0.179226,0.237891,0.219409,0.033435,0.007505,0.026527,0.009371,0.013731,0.008011,0.020842,0.018418,0.018200,0.015565,0.027866,0.002738,0.010522,108_subset_train
0.101752,0.024035,2.980686,0.178033,0.181604,0.874026,0.009725,0.135750,-24.231522,2.112002,-0.698944,-0.165753,-0.411223,0.126396,0.165855,-0.382150,-0.270676,-0.039201,-0.122501,-0.024368,0.054952,0.011267,0.007279,0.011854,0.017180,0.026450,0.027466,0.023217,0.011597,0.004752,0.011516,0.013266,0.004975,0.014888,0.011341,0.024093,0.201887,0.023020,0.018384,0.212895,0.004964,0.030292,1.052541,0.332051,0.314831,0.273483,0.115922,0.196237,0.236764,0.123961,0.143181,0.178609,0.126690,0.149107,0.236267,0.010291,0.009663,0.010961,0.006060,0.024043,0.019587,0.015156,0.012537,0.003823,0.007426,0.010826,0.004635,0.005974,108_subset_train
0.077806,0.023050,2.930788,0.149561,0.176946,0.590680,0.006856,0.122083,-23.649336,2.827669,-0.331667,-0.340059,-0.541210,0.454486,-0.063781,-0.186879,0.218179,-0.147616,-0.376200,0.160962,-0.163307,0.026864,0.010476,0.018039,0.029515,0.029362,0.011243,0.054774,0.002375,0.010468,0.017359,0.009212,0.005083,0.020472,0.024636,0.014051,0.238217,0.033751,0.024341,0.363256,0.003464,0.055254,0.947044,0.676758,0.431814,0.547445,0.484649,0.224882,0.066046,0.226177,0.289284,0.323136,0.123042,0.159848,0.174013,0.012650,0.014560,0.009468,0.018182,0.022319,0.011044,0.036125,0.002317,0.003039,0.015646,0.005576,0.002947,0.005037,108_subset_train
0.039737,0.192810,3.182968,0.158253,0.209551,0.146489,0.022661,0.046875,-22.625207,2.927766,-0.315107,-0.282066,-0.698473,-0.716032,-0.474005,-0.421819,-0.425093,-0.068212,0.245396,0.000427,0.160465,0.006618,0.004945,0.032458,0.013971,0.029896,0.036077,0.016686,0.000775,0.068160,0.004535,0.003279,0.001467,0.035060,0.002851,0.110372,0.078167,0.021633,0.019723,0.034020,0.013818,0.006219,0.936264,0.363536,0.113704,0.301430,0.259658,0.149907,0.182951,0.172059,0.299595,0.372816,0.519664,0.527826,0.167359,0.008683,0.007671,0.052026,0.015620,0.028653,0.055261,0.019183,0.000406,0.074161,0.002576,0.000807,0.000786,0.013258,108_subset_train
0.186233,0.025893,2.954245,0.286799,0.244282,1.114036,0.010991,0.347000,-25.067366,2.032807,-0.394235,-1.026684,-0.192555,-0.045502,0.234600,-0.190779,-0.343345,-0.184532,-0.076410,-0.088335,-0.000728,0.040672,0.004696,0.009111,0.004753,0.025853,0.022256,0.010692,0.003971,0.007222,0.019988,0.005117,0.003865,0.020892,0.126794,0.035762,0.484266,0.117188,0.055024,0.714126,0.008222,0.297877,1.874861,0.536622,0.680369,0.662009,0.237006,0.368875,0.449172,0.182357,0.164770,0.205726,0.184559,0.236214,0.235140,0.052120,0.004608,0.008448,0.003317,0.021874,0.022343,0.007043,0.003338,0.013418,0.032427,0.003117,0.003937,0.010107,108_subset_train
0.065081,0.038412,2.940202,0.140732,0.177804,0.295660,0.007354,0.093542,-24.347629,3.236730,-0.223011,-0.465267,-0.695451,0.174997,-0.086092,-0.287031,-0.254281,-0.486259,-0.307786,-0.165785,0.002644,0.017531,0.012113,0.040568,0.052594,0.061752,0.026652,0.016287,0.002369,0.007389,0.007139,0.005091,0.002066,0.026483,0.040895,0.049151,0.311524,0.033274,0.025853,0.221271,0.003425,0.078538,1.320255,0.511111,0.535447,0.441131,0.308385,0.372809,0.219770,0.219472,0.213998,0.142060,0.243922,0.208134,0.183145,0.013089,0.010076,0.022813,0.036458,0.063823,0.015896,0.011621,0.002985,0.006303,0.004919,0.003444,0.001428,0.014888,108_subset_train
